idx,algo_name,accuracy,auc,true_positives,true_negatives,false_positives,false_negatives,error-rate,retrained,inference_time,training_time,num_train_data
21,MLP-NoRetrain,0.97,0.9412186379928315,40,154,1,5,0.030000000000000027,True,0.00044608116149902344,2.384185791015625e-06,0
22,MLP-NoRetrain,0.995,0.9903846153846154,51,148,0,1,0.0050000000000000044,True,0.001171112060546875,2.384185791015625e-06,0
23,MLP-NoRetrain,0.98,0.9732193732193734,62,134,1,3,0.020000000000000018,True,0.00045228004455566406,2.384185791015625e-06,0
24,MLP-NoRetrain,0.98,0.9855072463768115,62,134,4,0,0.020000000000000018,True,0.0004658699035644531,2.6226043701171875e-06,0
25,MLP-NoRetrain,0.975,0.9568965517241379,53,142,0,5,0.025000000000000022,True,0.0003428459167480469,3.5762786865234375e-06,0
26,MLP-NoRetrain,0.96,0.9667359667359668,51,141,7,1,0.040000000000000036,True,0.0004277229309082031,2.384185791015625e-06,0
27,MLP-NoRetrain,0.945,0.9654088050314465,41,148,11,0,0.05500000000000005,True,0.0004341602325439453,2.384185791015625e-06,0
28,MLP-NoRetrain,0.905,0.9299999999999999,49,132,18,1,0.09499999999999997,True,0.00039076805114746094,2.384185791015625e-06,0
29,MLP-NoRetrain,0.895,0.9347826086956521,39,140,21,0,0.10499999999999998,True,0.0004444122314453125,2.6226043701171875e-06,0
30,MLP-NoRetrain,0.895,0.9025974025974025,32,147,18,3,0.10499999999999998,True,0.0008890628814697266,3.337860107421875e-06,0
31,MLP-NoRetrain,0.84,0.9080459770114943,26,142,32,0,0.16000000000000003,True,0.0004246234893798828,1.9073486328125e-06,0
32,MLP-NoRetrain,0.845,0.8695175438596491,44,125,27,4,0.15500000000000003,True,0.00039887428283691406,2.1457672119140625e-06,0
33,MLP-NoRetrain,0.865,0.8937774384424509,29,144,25,2,0.135,True,0.00044465065002441406,2.86102294921875e-06,0
34,MLP-NoRetrain,0.9,0.9098143236074271,24,156,18,2,0.09999999999999998,True,0.0004012584686279297,2.86102294921875e-06,0
35,MLP-NoRetrain,0.865,0.9196428571428572,32,141,27,0,0.135,True,0.00043392181396484375,2.6226043701171875e-06,0
36,MLP-NoRetrain,0.845,0.8951135712922313,30,139,30,1,0.15500000000000003,True,0.0004138946533203125,3.337860107421875e-06,0
37,MLP-NoRetrain,0.865,0.8858398275576189,34,139,24,3,0.135,True,0.0003342628479003906,1.9073486328125e-06,0
38,MLP-NoRetrain,0.865,0.8937774384424509,29,144,25,2,0.135,True,0.0003712177276611328,2.86102294921875e-06,0
39,MLP-NoRetrain,0.9,0.9281842818428184,35,145,19,1,0.09999999999999998,True,0.0004317760467529297,2.6226043701171875e-06,0
40,MLP-NoRetrain,0.825,0.8696078431372549,28,137,33,2,0.17500000000000004,True,0.00033974647521972656,2.86102294921875e-06,0
41,MLP-NoRetrain,0.87,0.8795681063122923,25,149,23,3,0.13,True,0.00042319297790527344,2.86102294921875e-06,0
42,MLP-NoRetrain,0.85,0.9137931034482758,26,144,30,0,0.15000000000000002,True,0.0004978179931640625,2.1457672119140625e-06,0
43,MLP-NoRetrain,0.88,0.9160170092133241,33,143,23,1,0.12,True,0.0006182193756103516,3.0994415283203125e-06,0
44,MLP-NoRetrain,0.875,0.8771428571428572,22,153,22,3,0.125,True,0.0004494190216064453,3.5762786865234375e-06,0
45,MLP-NoRetrain,0.865,0.9201183431952662,31,142,27,0,0.135,True,0.0004379749298095703,2.384185791015625e-06,0
46,MLP-NoRetrain,0.86,0.9036544850498339,27,145,27,1,0.14,True,0.0004284381866455078,2.384185791015625e-06,0
47,MLP-NoRetrain,0.85,0.8976664525797473,26,144,29,1,0.15000000000000002,True,0.0003628730773925781,3.337860107421875e-06,0
48,MLP-NoRetrain,0.865,0.8835931963146704,31,142,24,3,0.135,True,0.0004456043243408203,2.384185791015625e-06,0
49,MLP-NoRetrain,0.89,0.9112466124661246,34,144,20,2,0.10999999999999999,True,0.0004432201385498047,2.6226043701171875e-06,0
50,MLP-NoRetrain,0.855,0.9008872756604155,28,143,28,1,0.14500000000000002,True,0.000484466552734375,2.6226043701171875e-06,0
51,MLP-NoRetrain,0.915,0.945859872611465,43,140,17,0,0.08499999999999996,True,0.00030112266540527344,1.9073486328125e-06,0
52,MLP-NoRetrain,0.88,0.9289940828402367,31,145,24,0,0.12,True,0.0005042552947998047,2.86102294921875e-06,0
53,MLP-NoRetrain,0.87,0.8761904761904762,31,143,22,4,0.13,True,0.0004534721374511719,2.86102294921875e-06,0
54,MLP-NoRetrain,0.775,0.7544037940379404,26,129,35,10,0.22499999999999998,True,0.0005500316619873047,2.384185791015625e-06,0
55,MLP-NoRetrain,0.7,0.5970942593905032,15,125,41,19,0.30000000000000004,True,0.00036215782165527344,2.6226043701171875e-06,0
56,MLP-NoRetrain,0.685,0.6453252032520325,21,116,48,15,0.31499999999999995,True,0.00045561790466308594,2.6226043701171875e-06,0
57,MLP-NoRetrain,0.725,0.6792326779919832,19,126,43,12,0.275,True,0.0003688335418701172,2.1457672119140625e-06,0
58,MLP-NoRetrain,0.7,0.6155844155844156,17,123,42,18,0.30000000000000004,True,0.0004813671112060547,2.6226043701171875e-06,0
59,MLP-NoRetrain,0.7,0.6321757618710134,18,122,44,16,0.30000000000000004,True,0.00036644935607910156,2.86102294921875e-06,0
60,MLP-NoRetrain,0.75,0.6796536796536796,20,130,35,15,0.25,True,0.0003674030303955078,3.0994415283203125e-06,0
61,MLP-NoRetrain,0.78,0.7271438695960312,22,134,32,12,0.21999999999999997,True,0.0012903213500976562,2.6226043701171875e-06,0
62,MLP-NoRetrain,0.725,0.677281800036291,20,125,42,13,0.275,True,0.0004382133483886719,3.0994415283203125e-06,0
63,MLP-NoRetrain,0.705,0.6100978278892389,17,124,39,20,0.29500000000000004,True,0.0003390312194824219,1.8358230590820312e-05,0
64,MLP-NoRetrain,0.715,0.6061304039688166,15,128,38,19,0.28500000000000003,True,0.0003533363342285156,2.384185791015625e-06,0
65,MLP-NoRetrain,0.755,0.6542857142857142,13,138,37,12,0.245,True,0.00046515464782714844,2.1457672119140625e-06,0
66,MLP-NoRetrain,0.755,0.6930028187696899,22,129,34,15,0.245,True,0.000408172607421875,2.86102294921875e-06,0
67,MLP-NoRetrain,0.725,0.6651242968608237,19,126,41,14,0.275,True,0.0004394054412841797,2.384185791015625e-06,0
68,MLP-NoRetrain,0.76,0.6112181545707558,11,141,32,16,0.24,True,0.00041103363037109375,5.7220458984375e-06,0
69,MLP-NoRetrain,0.755,0.6653082919914953,18,133,33,16,0.245,True,0.0003681182861328125,2.86102294921875e-06,0
70,MLP-NoRetrain,0.7,0.6588235294117647,18,122,48,12,0.30000000000000004,True,0.0003116130828857422,3.0994415283203125e-06,0
71,MLP-NoRetrain,0.715,0.6246753246753247,17,126,39,18,0.28500000000000003,True,0.0004425048828125,2.6226043701171875e-06,0
72,MLP-NoRetrain,0.75,0.6550140719893349,21,129,28,22,0.25,True,0.0003838539123535156,3.0994415283203125e-06,0
73,MLP-NoRetrain,0.705,0.6186147186147186,17,124,41,18,0.29500000000000004,True,0.0003638267517089844,2.6226043701171875e-06,0
74,MLP-NoRetrain,0.75,0.6607843137254902,16,134,36,14,0.25,True,0.00040030479431152344,3.0994415283203125e-06,0
75,MLP-NoRetrain,0.705,0.6668877099911583,16,125,49,10,0.29500000000000004,True,0.0004239082336425781,3.0994415283203125e-06,0
76,MLP-NoRetrain,0.79,0.7489560304593466,16,142,35,7,0.20999999999999996,True,0.0003750324249267578,2.6226043701171875e-06,0
77,MLP-NoRetrain,0.745,0.734375,23,126,42,9,0.255,True,0.00032448768615722656,3.0994415283203125e-06,0
78,MLP-NoRetrain,0.855,0.8579350675539423,25,146,25,4,0.14500000000000002,True,0.0003147125244140625,2.384185791015625e-06,0
79,MLP-NoRetrain,0.845,0.9109195402298851,26,143,31,0,0.15500000000000003,True,0.0003077983856201172,2.86102294921875e-06,0
80,MLP-NoRetrain,0.88,0.9285714285714286,32,144,24,0,0.12,True,0.0003170967102050781,2.384185791015625e-06,0
81,MLP-NoRetrain,0.865,0.9228571428571429,25,148,27,0,0.135,True,0.0002799034118652344,2.384185791015625e-06,0
82,MLP-NoRetrain,0.87,0.9273743016759777,21,153,26,0,0.13,True,0.0003571510314941406,3.0994415283203125e-06,0
83,MLP-NoRetrain,0.855,0.9161849710982659,27,144,29,0,0.14500000000000002,True,0.00036907196044921875,2.6226043701171875e-06,0
84,MLP-NoRetrain,0.805,0.8934426229508197,17,144,39,0,0.19499999999999995,True,0.0004470348358154297,2.384185791015625e-06,0
85,MLP-NoRetrain,0.82,0.8971428571428571,25,139,36,0,0.18000000000000005,True,0.0006623268127441406,2.86102294921875e-06,0
86,MLP-NoRetrain,0.835,0.9083333333333333,20,147,33,0,0.16500000000000004,True,0.00032806396484375,2.6226043701171875e-06,0
87,MLP-NoRetrain,0.8,0.8850574712643678,26,134,40,0,0.19999999999999996,True,0.0003249645233154297,2.384185791015625e-06,0
88,MLP-NoRetrain,0.825,0.9016853932584269,22,143,35,0,0.17500000000000004,True,0.0003533363342285156,2.86102294921875e-06,0
89,MLP-NoRetrain,0.87,0.9244186046511628,28,146,26,0,0.13,True,0.00035858154296875,2.384185791015625e-06,0
90,MLP-NoRetrain,0.835,0.90625,24,143,33,0,0.16500000000000004,True,0.0003464221954345703,2.384185791015625e-06,0
91,MLP-NoRetrain,0.89,0.936046511627907,28,150,22,0,0.10999999999999999,True,0.00034618377685546875,3.0994415283203125e-06,0
92,MLP-NoRetrain,0.855,0.9198895027624309,19,152,29,0,0.14500000000000002,True,0.0003123283386230469,2.384185791015625e-06,0
93,MLP-NoRetrain,0.855,0.9156976744186047,28,143,29,0,0.14500000000000002,True,0.0002961158752441406,2.384185791015625e-06,0
94,MLP-NoRetrain,0.88,0.9314285714285715,25,151,24,0,0.12,True,0.0003337860107421875,2.86102294921875e-06,0
95,MLP-NoRetrain,0.875,0.9289772727272727,24,151,25,0,0.125,True,0.00037789344787597656,1.1682510375976562e-05,0
96,MLP-NoRetrain,0.83,0.8994082840236686,31,135,34,0,0.17000000000000004,True,0.0004467964172363281,2.6226043701171875e-06,0
97,MLP-NoRetrain,0.84,0.9096045197740112,23,145,32,0,0.16000000000000003,True,0.0003814697265625,2.6226043701171875e-06,0
98,MLP-NoRetrain,0.86,0.9156626506024097,34,138,28,0,0.14,True,0.00037026405334472656,2.86102294921875e-06,0
99,MLP-NoRetrain,0.87,0.9273743016759777,21,153,26,0,0.13,True,0.00032401084899902344,2.6226043701171875e-06,0
0,MLP-RetrainWin,0.97,0.9736174530695079,53,141,5,1,0.030000000000000027,True,0.00047516822814941406,0.3830704689025879,800
1,MLP-RetrainWin,0.975,0.9692982456140352,46,149,3,2,0.025000000000000022,True,0.0003142356872558594,0.8419232368469238,1600
2,MLP-RetrainWin,0.995,0.9878048780487805,40,159,0,1,0.0050000000000000044,True,0.0004222393035888672,0.7416112422943115,2400
3,MLP-RetrainWin,0.99,0.9931506849315068,54,144,2,0,0.010000000000000009,True,0.0003001689910888672,0.6340506076812744,3200
4,MLP-RetrainWin,0.98,0.973680747466772,49,147,2,2,0.020000000000000018,True,0.0003497600555419922,1.1240050792694092,4000
5,MLP-RetrainWin,0.98,0.9607843137254901,47,149,0,4,0.020000000000000018,True,0.0003650188446044922,1.0528502464294434,4800
6,MLP-RetrainWin,0.99,0.9875992063492064,55,143,1,1,0.010000000000000009,True,0.0003266334533691406,1.3666439056396484,5600
7,MLP-RetrainWin,0.985,0.9745762711864407,56,141,0,3,0.015000000000000013,True,0.000354766845703125,1.0591003894805908,5600
8,MLP-RetrainWin,0.985,0.980009435074891,59,138,1,2,0.015000000000000013,True,0.00045800209045410156,3.1068689823150635,5600
9,MLP-RetrainWin,0.995,0.9966442953020135,51,148,1,0,0.0050000000000000044,True,0.0004355907440185547,1.2331185340881348,5600
10,MLP-RetrainWin,0.99,0.993103448275862,55,143,2,0,0.010000000000000009,True,0.0003573894500732422,1.6237897872924805,5600
11,MLP-RetrainWin,0.985,0.9842350631824316,56,141,2,1,0.015000000000000013,True,0.00032019615173339844,0.9049732685089111,5600
12,MLP-RetrainWin,0.975,0.9682155914612572,58,137,2,3,0.025000000000000022,True,0.0003306865692138672,1.3500421047210693,5600
13,MLP-RetrainWin,0.98,0.9714285714285715,57,139,1,3,0.020000000000000018,True,0.0003304481506347656,1.0114216804504395,5600
14,MLP-RetrainWin,0.975,0.9712075088787417,52,143,3,2,0.025000000000000022,True,0.00033092498779296875,1.174255609512329,5600
15,MLP-RetrainWin,0.975,0.9827586206896552,55,140,5,0,0.025000000000000022,True,0.00032782554626464844,0.6630339622497559,5600
16,MLP-RetrainWin,0.97,0.9567398119122257,51,143,2,4,0.030000000000000027,True,0.00030493736267089844,1.7222206592559814,5600
17,MLP-RetrainWin,0.99,0.9868403737333861,50,148,1,1,0.010000000000000009,True,0.0003783702850341797,1.7062923908233643,5600
18,MLP-RetrainWin,0.99,0.9932885906040269,51,147,2,0,0.010000000000000009,True,0.0004050731658935547,2.9837567806243896,5600
19,MLP-RetrainWin,0.995,0.9918032786885246,60,139,0,1,0.0050000000000000044,True,0.0004627704620361328,1.6029582023620605,5600
20,MLP-RetrainWin,0.995,0.9965753424657534,54,145,1,0,0.0050000000000000044,True,0.0003466606140136719,1.4484055042266846,5600
21,MLP-RetrainWin,0.995,0.996774193548387,45,154,1,0,0.0050000000000000044,True,0.0003657341003417969,1.6618309020996094,5600
22,MLP-RetrainWin,1.0,1.0,52,148,0,0,0.0,True,0.00030517578125,0.8903303146362305,5600
23,MLP-RetrainWin,0.99,0.9925925925925926,65,133,2,0,0.010000000000000009,True,0.0003325939178466797,1.3593156337738037,5600
24,MLP-RetrainWin,0.985,0.9802477793361383,60,137,1,2,0.015000000000000013,True,0.0003387928009033203,0.7796673774719238,5600
25,MLP-RetrainWin,0.975,0.9823943661971831,58,137,5,0,0.025000000000000022,True,0.00032401084899902344,1.2758746147155762,5600
26,MLP-RetrainWin,0.95,0.95997920997921,51,139,9,1,0.050000000000000044,True,0.0003151893615722656,2.3733139038085938,5600
27,MLP-RetrainWin,0.95,0.9685534591194969,41,149,10,0,0.050000000000000044,True,0.00043010711669921875,1.5287632942199707,5600
28,MLP-RetrainWin,0.93,0.9400000000000001,48,138,12,2,0.06999999999999995,True,0.0004153251647949219,1.215250015258789,5600
29,MLP-RetrainWin,0.89,0.9316770186335404,39,139,22,0,0.10999999999999999,True,0.0003590583801269531,0.833855152130127,5600
30,MLP-RetrainWin,0.935,0.9380952380952381,33,154,11,2,0.06499999999999995,True,0.0005326271057128906,1.2317297458648682,5600
31,MLP-RetrainWin,0.915,0.9511494252873562,26,157,17,0,0.08499999999999996,True,0.0003333091735839844,0.7081289291381836,5600
32,MLP-RetrainWin,0.955,0.9632675438596491,47,144,8,1,0.04500000000000004,True,0.0003533363342285156,0.8841714859008789,5600
33,MLP-RetrainWin,0.955,0.960202328688681,30,161,8,1,0.04500000000000004,True,0.0003535747528076172,0.240678071975708,5600
34,MLP-RetrainWin,0.87,0.5,0,174,0,26,0.13,True,0.00030732154846191406,1.0185983180999756,5600
35,MLP-RetrainWin,0.98,0.988095238095238,32,164,4,0,0.020000000000000018,True,0.0003376007080078125,1.211684226989746,5600
36,MLP-RetrainWin,1.0,1.0,31,169,0,0,0.0,True,0.0006766319274902344,1.177513837814331,5600
37,MLP-RetrainWin,0.995,0.9864864864864865,36,163,0,1,0.0050000000000000044,True,0.00033736228942871094,1.0658879280090332,5600
38,MLP-RetrainWin,0.985,0.9647833556022142,29,168,1,2,0.015000000000000013,True,0.0003294944763183594,1.1752822399139404,5600
39,MLP-RetrainWin,0.995,0.9861111111111112,35,164,0,1,0.0050000000000000044,True,0.0004146099090576172,2.9817631244659424,5600
40,MLP-RetrainWin,1.0,1.0,30,170,0,0,0.0,True,0.0004324913024902344,1.4197592735290527,5600
41,MLP-RetrainWin,0.995,0.9821428571428572,27,172,0,1,0.0050000000000000044,True,0.0003705024719238281,1.0860447883605957,5600
42,MLP-RetrainWin,0.985,0.9913793103448275,26,171,3,0,0.015000000000000013,True,0.0003218650817871094,1.0936555862426758,5600
43,MLP-RetrainWin,0.995,0.9852941176470589,33,166,0,1,0.0050000000000000044,True,0.0003371238708496094,1.475464105606079,5600
44,MLP-RetrainWin,0.985,0.9914285714285714,25,172,3,0,0.015000000000000013,True,0.0003669261932373047,1.0561585426330566,5600
45,MLP-RetrainWin,0.985,0.9647833556022142,29,168,1,2,0.015000000000000013,True,0.00032210350036621094,1.1631393432617188,5600
46,MLP-RetrainWin,1.0,1.0,28,172,0,0,0.0,True,0.000308990478515625,1.5468368530273438,5600
47,MLP-RetrainWin,0.97,0.9357739242132305,24,170,3,3,0.030000000000000027,True,0.0003204345703125,1.0560529232025146,5600
48,MLP-RetrainWin,0.98,0.9645641389085754,32,164,2,2,0.020000000000000018,True,0.0003383159637451172,1.296133041381836,5600
49,MLP-RetrainWin,0.99,0.9939024390243902,36,162,2,0,0.010000000000000009,True,0.000453948974609375,1.7697324752807617,5600
50,MLP-RetrainWin,0.955,0.9307320024198428,26,165,6,3,0.04500000000000004,True,0.00048232078552246094,1.7794766426086426,5600
51,MLP-RetrainWin,0.95,0.9259368982372982,38,152,5,5,0.050000000000000044,True,0.0003666877746582031,0.9187073707580566,5600
52,MLP-RetrainWin,0.905,0.8120824584844434,21,160,9,10,0.09499999999999997,True,0.0003275871276855469,1.2574989795684814,5600
53,MLP-RetrainWin,0.855,0.7207792207792207,18,153,12,17,0.14500000000000002,True,0.0003292560577392578,1.545771598815918,5600
54,MLP-RetrainWin,0.8,0.6937669376693767,19,141,23,17,0.19999999999999996,True,0.0003108978271484375,0.7674956321716309,5600
55,MLP-RetrainWin,0.795,0.560772501771793,7,152,14,27,0.20499999999999996,True,0.0003216266632080078,0.8221004009246826,5600
56,MLP-RetrainWin,0.785,0.630420054200542,14,143,21,22,0.21499999999999997,True,0.00035881996154785156,1.4983608722686768,5600
57,MLP-RetrainWin,0.895,0.80616529872113,21,158,11,10,0.10499999999999998,True,0.00030684471130371094,0.9311192035675049,5600
58,MLP-RetrainWin,0.895,0.8350649350649351,26,153,12,9,0.10499999999999998,True,0.0004489421844482422,1.2415399551391602,5600
59,MLP-RetrainWin,0.96,0.9642097802976612,33,159,7,1,0.040000000000000036,True,0.00032901763916015625,1.0188722610473633,5600
60,MLP-RetrainWin,0.98,0.9428571428571428,31,165,0,4,0.020000000000000018,True,0.0005333423614501953,2.3026952743530273,5600
61,MLP-RetrainWin,0.98,0.9762579730687456,33,163,3,1,0.020000000000000018,True,0.0004239082336425781,3.0363471508026123,5600
62,MLP-RetrainWin,0.995,0.9848484848484849,32,167,0,1,0.0050000000000000044,True,0.0003159046173095703,1.4587047100067139,5600
63,MLP-RetrainWin,0.99,0.9834190018239098,36,162,1,1,0.010000000000000009,True,0.000331878662109375,3.5496881008148193,5600
64,MLP-RetrainWin,0.98,0.9528703047484053,31,165,1,3,0.020000000000000018,True,0.0003437995910644531,1.9047777652740479,5600
65,MLP-RetrainWin,0.99,0.9942857142857142,25,173,2,0,0.010000000000000009,True,0.000362396240234375,2.029599189758301,5600
66,MLP-RetrainWin,0.99,0.972972972972973,35,163,0,2,0.010000000000000009,True,0.000396728515625,3.1997010707855225,5600
67,MLP-RetrainWin,0.99,0.9818544728724369,32,166,1,1,0.010000000000000009,True,0.0003235340118408203,2.183367967605591,5600
68,MLP-RetrainWin,0.985,0.991329479768786,27,170,3,0,0.015000000000000013,True,0.0003268718719482422,0.8813705444335938,5600
69,MLP-RetrainWin,0.98,0.9879518072289157,34,162,4,0,0.020000000000000018,True,0.0003094673156738281,1.3212857246398926,5600
70,MLP-RetrainWin,1.0,1.0,30,170,0,0,0.0,True,0.0003879070281982422,1.789010763168335,5600
71,MLP-RetrainWin,0.995,0.9857142857142858,34,165,0,1,0.0050000000000000044,True,0.0003685951232910156,1.36356782913208,5600
72,MLP-RetrainWin,0.995,0.9883720930232558,42,157,0,1,0.0050000000000000044,True,0.000335693359375,1.1827542781829834,5600
73,MLP-RetrainWin,1.0,1.0,35,165,0,0,0.0,True,0.0003211498260498047,1.022759199142456,5600
74,MLP-RetrainWin,0.995,0.9970588235294118,30,169,1,0,0.0050000000000000044,True,0.00032711029052734375,3.0955071449279785,5600
75,MLP-RetrainWin,0.98,0.9721485411140584,25,171,3,1,0.020000000000000018,True,0.0004513263702392578,2.1299123764038086,5600
76,MLP-RetrainWin,0.955,0.898919184475559,19,172,5,4,0.04500000000000004,True,0.00030994415283203125,0.6948833465576172,5600
77,MLP-RetrainWin,0.96,0.9129464285714285,27,165,3,5,0.040000000000000036,True,0.0003237724304199219,0.774932861328125,5600
78,MLP-RetrainWin,0.875,0.8266787658802177,22,153,18,7,0.125,True,0.0003261566162109375,1.8084697723388672,5600
79,MLP-RetrainWin,0.84,0.74447391688771,16,152,22,10,0.16000000000000003,True,0.0003764629364013672,1.4071409702301025,5600
80,MLP-RetrainWin,0.85,0.7209821428571429,17,153,15,15,0.15000000000000002,True,0.0003199577331542969,0.7783517837524414,5600
81,MLP-RetrainWin,0.9,0.7542857142857143,14,166,9,11,0.09999999999999998,True,0.00040721893310546875,0.7038958072662354,5600
82,MLP-RetrainWin,0.94,0.882415536046821,17,171,8,4,0.06000000000000005,True,0.00035643577575683594,0.7688848972320557,5600
83,MLP-RetrainWin,0.945,0.9213230571612074,24,165,8,3,0.05500000000000005,True,0.0003609657287597656,0.7472100257873535,5600
84,MLP-RetrainWin,0.96,0.8714239794278367,13,179,4,4,0.040000000000000036,True,0.0003235340118408203,0.7209968566894531,5600
85,MLP-RetrainWin,0.965,0.9114285714285714,21,172,3,4,0.03500000000000003,True,0.0003657341003417969,2.1691884994506836,5600
86,MLP-RetrainWin,0.965,0.936111111111111,18,175,5,2,0.03500000000000003,True,0.000431060791015625,2.930610179901123,5600
87,MLP-RetrainWin,0.965,0.9635278514588861,25,168,6,1,0.03500000000000003,True,0.0003390312194824219,1.1905174255371094,5600
88,MLP-RetrainWin,0.98,0.9489274770173647,20,176,2,2,0.020000000000000018,True,0.0003361701965332031,2.247749090194702,5600
89,MLP-RetrainWin,0.98,0.9285714285714286,24,172,0,4,0.020000000000000018,True,0.0003662109375,1.195366382598877,5600
90,MLP-RetrainWin,0.995,0.9791666666666667,23,176,0,1,0.0050000000000000044,True,0.0003154277801513672,1.2115190029144287,5600
91,MLP-RetrainWin,0.99,0.9792358803986712,27,171,1,1,0.010000000000000009,True,0.00035953521728515625,1.2427620887756348,5600
92,MLP-RetrainWin,1.0,1.0,19,181,0,0,0.0,True,0.0003643035888671875,0.3030998706817627,5600
93,MLP-RetrainWin,0.86,0.5,0,172,0,28,0.14,True,0.0003292560577392578,1.7842998504638672,5600
94,MLP-RetrainWin,1.0,1.0,25,175,0,0,0.0,True,0.0003101825714111328,2.820175886154175,5600
95,MLP-RetrainWin,0.99,0.9763257575757576,23,175,1,1,0.010000000000000009,True,0.00043964385986328125,1.5770263671875,5600
96,MLP-RetrainWin,0.975,0.9852071005917159,31,164,5,0,0.025000000000000022,True,0.0003924369812011719,1.8818230628967285,5600
97,MLP-RetrainWin,0.995,0.9782608695652174,22,177,0,1,0.0050000000000000044,True,0.0003139972686767578,1.1797854900360107,5600
98,MLP-RetrainWin,0.995,0.996987951807229,34,165,1,0,0.0050000000000000044,True,0.0003361701965332031,1.5397937297821045,5600
99,MLP-RetrainWin,0.985,0.9706038840117053,20,177,2,1,0.015000000000000013,True,0.00033974647521972656,1.3448452949523926,5600
0,MLP-RetrainOne,0.98,0.9746321664129882,52,144,2,2,0.020000000000000018,True,0.001314401626586914,0.425154447555542,800
1,MLP-RetrainOne,0.97,0.9588815789473685,45,149,3,3,0.030000000000000027,True,0.0003170967102050781,0.35457754135131836,800
2,MLP-RetrainOne,0.97,0.9630311397453597,39,155,4,2,0.030000000000000027,True,0.00032520294189453125,0.5894825458526611,800
3,MLP-RetrainOne,0.97,0.9502790461694571,49,145,1,5,0.030000000000000027,True,0.00033092498779296875,0.3116471767425537,800
4,MLP-RetrainOne,0.945,0.9115015133570208,43,146,3,8,0.05500000000000005,True,0.00032210350036621094,0.5536625385284424,800
5,MLP-RetrainOne,0.975,0.9767732596394263,50,145,4,1,0.025000000000000022,True,0.0003306865692138672,0.629408597946167,800
6,MLP-RetrainOne,0.76,0.7624007936507936,43,109,35,13,0.24,True,0.00035262107849121094,0.3863065242767334,800
7,MLP-RetrainOne,0.985,0.9745762711864407,56,141,0,3,0.015000000000000013,True,0.0006396770477294922,0.32864880561828613,800
8,MLP-RetrainOne,0.985,0.9846090340842081,60,137,2,1,0.015000000000000013,True,0.0003597736358642578,0.512385368347168,800
