idx,algo_name,accuracy,auc,true_positives,true_negatives,false_positives,false_negatives,error-rate,retrained,inference_time,training_time,num_train_data
15,MLP-NoRetrain,0.985,0.9834526403153855,118,79,2,1,0.015000000000000013,True,0.0001766681671142578,9.5367431640625e-07,0
16,MLP-NoRetrain,0.99,0.9928057553956835,137,61,0,2,0.010000000000000009,True,0.0001766681671142578,7.152557373046875e-07,0
17,MLP-NoRetrain,0.985,0.9829479463625804,122,75,2,1,0.015000000000000013,True,0.00017762184143066406,9.5367431640625e-07,0
18,MLP-NoRetrain,1.0,1.0,134,66,0,0,0.0,True,0.00017714500427246094,7.152557373046875e-07,0
19,MLP-NoRetrain,0.99,0.989665150888797,117,81,1,1,0.010000000000000009,True,0.00018167495727539062,7.152557373046875e-07,0
20,MLP-NoRetrain,0.995,0.9962962962962962,134,65,0,1,0.0050000000000000044,True,0.00017714500427246094,9.5367431640625e-07,0
21,MLP-NoRetrain,0.985,0.9892857142857143,137,60,0,3,0.015000000000000013,True,0.0001773834228515625,7.152557373046875e-07,0
22,MLP-NoRetrain,0.98,0.9773857982813208,132,64,2,2,0.020000000000000018,True,0.00017881393432617188,9.5367431640625e-07,0
23,MLP-NoRetrain,0.98,0.9813032415090165,128,68,1,3,0.020000000000000018,True,0.0001773834228515625,7.152557373046875e-07,0
24,MLP-NoRetrain,0.985,0.9848345588235294,134,63,1,2,0.015000000000000013,True,0.0001862049102783203,7.152557373046875e-07,0
25,MLP-NoRetrain,0.99,0.9873417721518987,121,77,2,0,0.010000000000000009,True,0.0001773834228515625,7.152557373046875e-07,0
26,MLP-NoRetrain,0.01,0.007751937984496138,0,2,127,71,0.99,True,0.0001761913299560547,7.152557373046875e-07,0
27,MLP-NoRetrain,0.015,0.014835164835164807,1,2,128,69,0.985,True,0.00017714500427246094,7.152557373046875e-07,0
28,MLP-NoRetrain,0.03,0.03342245989304812,3,3,129,65,0.97,True,0.00017786026000976562,9.5367431640625e-07,0
29,MLP-NoRetrain,0.01,0.010666666666666672,1,1,124,74,0.99,True,0.00021505355834960938,9.5367431640625e-07,0
30,MLP-NoRetrain,0.015,0.01999056492510907,2,1,138,59,0.985,True,0.0001804828643798828,9.5367431640625e-07,0
31,MLP-NoRetrain,0.005,0.006172839506172839,1,0,119,80,0.995,True,0.00017571449279785156,9.5367431640625e-07,0
32,MLP-NoRetrain,0.005,0.003968253968253954,0,1,125,74,0.995,True,0.00017642974853515625,7.152557373046875e-07,0
33,MLP-NoRetrain,0.02,0.022614201718679353,2,2,132,64,0.98,True,0.00017571449279785156,7.152557373046875e-07,0
34,MLP-NoRetrain,0.02,0.021117094287825985,2,2,121,75,0.98,True,0.00017571449279785156,7.152557373046875e-07,0
35,MLP-NoRetrain,0.01,0.007299270072992692,0,2,135,63,0.99,True,0.00017762184143066406,7.152557373046875e-07,0
36,MLP-NoRetrain,0.03,0.03275466754012449,3,3,126,68,0.97,True,0.00017499923706054688,7.152557373046875e-07,0
37,MLP-NoRetrain,0.01,0.011396011396011402,1,1,134,64,0.99,True,0.0001785755157470703,7.152557373046875e-07,0
38,MLP-NoRetrain,0.025,0.022500280552126585,1,4,129,66,0.975,True,0.0001766681671142578,9.5367431640625e-07,0
39,MLP-NoRetrain,0.005,0.003676470588235281,0,1,135,64,0.995,True,0.00017786026000976562,7.152557373046875e-07,0
40,MLP-NoRetrain,0.02,0.016260162601625994,0,4,119,77,0.98,True,0.0001811981201171875,7.152557373046875e-07,0
41,MLP-NoRetrain,0.005,0.00641025641025641,1,0,122,77,0.995,True,0.00017571449279785156,7.152557373046875e-07,0
42,MLP-NoRetrain,0.01,0.010374520178441732,1,1,118,80,0.99,True,0.00017547607421875,7.152557373046875e-07,0
43,MLP-NoRetrain,0.025,0.022569444444444444,1,4,124,71,0.975,True,0.00017642974853515625,7.152557373046875e-07,0
44,MLP-NoRetrain,0.035,0.0381691479252455,4,3,120,73,0.965,True,0.00017571449279785156,9.5367431640625e-07,0
45,MLP-NoRetrain,0.0,0.0,0,0,113,87,1.0,True,0.00020051002502441406,9.5367431640625e-07,0
46,MLP-NoRetrain,0.015,0.016666666666666656,1,2,148,49,0.985,True,0.00017452239990234375,7.152557373046875e-07,0
47,MLP-NoRetrain,0.015,0.014835164835164807,1,2,128,69,0.985,True,0.00017571449279785156,7.152557373046875e-07,0
48,MLP-NoRetrain,0.02,0.018670160497870965,1,3,126,70,0.98,True,0.00017642974853515625,9.5367431640625e-07,0
49,MLP-NoRetrain,0.02,0.018663194444444444,1,3,125,71,0.98,True,0.00017690658569335938,9.5367431640625e-07,0
50,MLP-NoRetrain,0.015,0.014606977721731827,1,2,120,77,0.985,True,0.0001780986785888672,9.5367431640625e-07,0
51,MLP-NoRetrain,0.995,0.9939024390243902,118,81,1,0,0.0050000000000000044,True,0.00017714500427246094,7.152557373046875e-07,0
52,MLP-NoRetrain,0.99,0.9886928991406603,133,65,1,1,0.010000000000000009,True,0.00017499923706054688,7.152557373046875e-07,0
53,MLP-NoRetrain,0.99,0.9893333333333334,124,74,1,1,0.010000000000000009,True,0.00017309188842773438,9.5367431640625e-07,0
54,MLP-NoRetrain,0.97,0.9647287239779959,125,69,4,2,0.030000000000000027,True,0.00017333030700683594,7.152557373046875e-07,0
55,MLP-NoRetrain,0.985,0.9881889763779528,124,73,0,3,0.015000000000000013,True,0.00017452239990234375,7.152557373046875e-07,0
56,MLP-NoRetrain,0.98,0.9732193732193731,134,62,3,1,0.020000000000000018,True,0.00018262863159179688,7.152557373046875e-07,0
57,MLP-NoRetrain,0.975,0.9748178650617675,120,75,2,3,0.025000000000000022,True,0.00017547607421875,7.152557373046875e-07,0
58,MLP-NoRetrain,1.0,1.0,138,62,0,0,0.0,True,0.0001747608184814453,7.152557373046875e-07,0
59,MLP-NoRetrain,0.995,0.9935064935064934,123,76,1,0,0.0050000000000000044,True,0.00017762184143066406,7.152557373046875e-07,0
60,MLP-NoRetrain,0.98,0.9792509596431165,117,79,2,2,0.020000000000000018,True,0.00017595291137695312,9.5367431640625e-07,0
61,MLP-NoRetrain,0.96,0.9554367201426025,128,64,4,4,0.040000000000000036,True,0.0001742839813232422,9.5367431640625e-07,0
62,MLP-NoRetrain,0.98,0.9770220588235294,134,62,2,2,0.020000000000000018,True,0.0001761913299560547,7.152557373046875e-07,0
63,MLP-NoRetrain,0.99,0.992,123,75,0,2,0.010000000000000009,True,0.00017571449279785156,7.152557373046875e-07,0
64,MLP-NoRetrain,0.98,0.9848484848484849,128,68,0,4,0.020000000000000018,True,0.0001766681671142578,7.152557373046875e-07,0
65,MLP-NoRetrain,0.985,0.9818681318681319,129,68,2,1,0.015000000000000013,True,0.00018143653869628906,7.152557373046875e-07,0
66,MLP-NoRetrain,0.985,0.9828098471986418,123,74,2,1,0.015000000000000013,True,0.0001761913299560547,7.152557373046875e-07,0
67,MLP-NoRetrain,0.98,0.9755150469205048,126,70,3,1,0.020000000000000018,True,0.00017499923706054688,4.76837158203125e-07,0
68,MLP-NoRetrain,0.995,0.9964788732394366,141,58,0,1,0.0050000000000000044,True,0.0001811981201171875,7.152557373046875e-07,0
69,MLP-NoRetrain,0.97,0.9703296703296703,126,68,2,4,0.030000000000000027,True,0.00017714500427246094,7.152557373046875e-07,0
70,MLP-NoRetrain,0.99,0.9921875,126,72,0,2,0.010000000000000009,True,0.00018525123596191406,9.5367431640625e-07,0
71,MLP-NoRetrain,0.99,0.9923076923076923,128,70,0,2,0.010000000000000009,True,0.00017523765563964844,9.5367431640625e-07,0
72,MLP-NoRetrain,0.985,0.98320954074694,120,77,2,1,0.015000000000000013,True,0.00017714500427246094,9.5367431640625e-07,0
73,MLP-NoRetrain,0.99,0.9918699186991871,121,77,0,2,0.010000000000000009,True,0.0001773834228515625,7.152557373046875e-07,0
74,MLP-NoRetrain,0.98,0.9813333333333334,122,74,1,3,0.020000000000000018,True,0.00017595291137695312,7.152557373046875e-07,0
75,MLP-NoRetrain,0.955,0.9538671710802858,117,74,4,5,0.04500000000000004,True,0.00017642974853515625,7.152557373046875e-07,0
76,MLP-NoRetrain,0.035,0.0381691479252455,4,3,120,73,0.965,True,0.00017714500427246094,7.152557373046875e-07,0
77,MLP-NoRetrain,0.015,0.01691887347625053,2,1,121,76,0.985,True,0.00017571449279785156,7.152557373046875e-07,0
78,MLP-NoRetrain,0.02,0.016393442622950838,0,4,118,78,0.98,True,0.00017571449279785156,7.152557373046875e-07,0
79,MLP-NoRetrain,0.01,0.011793843613633661,1,1,138,60,0.99,True,0.0001785755157470703,9.5367431640625e-07,0
80,MLP-NoRetrain,0.005,0.0038461538461538325,0,1,129,70,0.995,True,0.0001766681671142578,7.152557373046875e-07,0
81,MLP-NoRetrain,0.025,0.026069518716577526,2,3,129,66,0.975,True,0.00017976760864257812,7.152557373046875e-07,0
82,MLP-NoRetrain,0.015,0.012396694214876047,0,3,118,79,0.985,True,0.00017786026000976562,7.152557373046875e-07,0
83,MLP-NoRetrain,0.005,0.004166666666666652,0,1,119,80,0.995,True,0.00017452239990234375,9.5367431640625e-07,0
84,MLP-NoRetrain,0.02,0.02197802197802195,2,2,128,68,0.98,True,0.0001761913299560547,9.5367431640625e-07,0
85,MLP-NoRetrain,0.005,0.006493506493506494,1,0,123,76,0.995,True,0.00017571449279785156,7.152557373046875e-07,0
86,MLP-NoRetrain,0.02,0.016260162601625994,0,4,119,77,0.98,True,0.0001735687255859375,4.76837158203125e-07,0
87,MLP-NoRetrain,0.015,0.014606977721731827,1,2,120,77,0.985,True,0.00017333030700683594,7.152557373046875e-07,0
88,MLP-NoRetrain,0.0,0.0,0,0,128,72,1.0,True,0.0001742839813232422,7.152557373046875e-07,0
89,MLP-NoRetrain,0.01,0.01091822251337483,1,1,128,70,0.99,True,0.0001728534698486328,7.152557373046875e-07,0
90,MLP-NoRetrain,0.03,0.03296703296703298,3,3,127,67,0.97,True,0.00017309188842773438,7.152557373046875e-07,0
91,MLP-NoRetrain,0.03,0.030710558008831795,4,2,104,90,0.97,True,0.00017333030700683594,7.152557373046875e-07,0
92,MLP-NoRetrain,0.005,0.006024096385542169,1,0,117,82,0.995,True,0.00017547607421875,4.76837158203125e-07,0
93,MLP-NoRetrain,0.015,0.018882858435097252,2,1,133,64,0.985,True,0.00017452239990234375,4.76837158203125e-07,0
94,MLP-NoRetrain,0.005,0.003676470588235281,0,1,135,64,0.995,True,0.00017404556274414062,7.152557373046875e-07,0
95,MLP-NoRetrain,0.025,0.025333333333333343,2,3,122,73,0.975,True,0.0001742839813232422,4.76837158203125e-07,0
96,MLP-NoRetrain,0.005,0.004132231404958664,0,1,120,79,0.995,True,0.00017380714416503906,4.76837158203125e-07,0
97,MLP-NoRetrain,0.005,0.003968253968253954,0,1,125,74,0.995,True,0.00017309188842773438,9.5367431640625e-07,0
98,MLP-NoRetrain,0.04,0.03386809269162208,1,7,125,67,0.96,True,0.00017499923706054688,7.152557373046875e-07,0
99,MLP-NoRetrain,0.015,0.015987460815047035,1,2,143,54,0.985,True,0.00017380714416503906,4.76837158203125e-07,0
0,MLP-RetrainWin,0.97,0.9594594594594594,126,68,6,0,0.030000000000000027,True,0.00028395652770996094,0.48386573791503906,800
1,MLP-RetrainWin,0.975,0.9686657318520117,126,69,4,1,0.025000000000000022,True,0.0001735687255859375,0.34255385398864746,1600
2,MLP-RetrainWin,1.0,1.0,124,76,0,0,0.0,True,0.0001804828643798828,0.5167913436889648,2400
3,MLP-RetrainWin,0.995,0.9928571428571429,130,69,1,0,0.0050000000000000044,True,0.00017404556274414062,1.1655471324920654,3200
4,MLP-RetrainWin,0.995,0.9963503649635037,136,63,0,1,0.0050000000000000044,True,0.00017595291137695312,0.84930419921875,4000
5,MLP-RetrainWin,0.985,0.9817073170731707,118,79,3,0,0.015000000000000013,True,0.00017452239990234375,1.1030707359313965,4800
6,MLP-RetrainWin,0.975,0.9737862097103223,112,83,3,2,0.025000000000000022,True,0.00018024444580078125,1.2093255519866943,5600
7,MLP-RetrainWin,0.96,0.9571428571428572,135,57,3,5,0.040000000000000036,True,0.00017595291137695312,0.18728947639465332,5600
8,MLP-RetrainWin,0.7,0.6621082621082621,104,36,29,31,0.30000000000000004,True,0.00017404556274414062,1.348020076751709,5600
9,MLP-RetrainWin,0.99,0.9890817774866252,128,70,1,1,0.010000000000000009,True,0.00017333030700683594,0.18646693229675293,5600
10,MLP-RetrainWin,0.76,0.73046875,107,45,27,21,0.24,True,0.00017309188842773438,1.2640478610992432,5600
11,MLP-RetrainWin,1.0,1.0,126,74,0,0,0.0,True,0.0001742839813232422,1.0454449653625488,5600
12,MLP-RetrainWin,0.975,0.9774816176470589,132,63,1,4,0.025000000000000022,True,0.00017642974853515625,1.5353479385375977,5600
13,MLP-RetrainWin,0.995,0.9938271604938271,119,80,1,0,0.0050000000000000044,True,0.00017547607421875,1.0752108097076416,5600
14,MLP-RetrainWin,0.985,0.9835675899131873,117,80,2,1,0.015000000000000013,True,0.00017452239990234375,1.3651268482208252,5600
15,MLP-RetrainWin,0.98,0.9753086419753086,119,77,4,0,0.020000000000000018,True,0.0001742839813232422,1.756368637084961,5600
16,MLP-RetrainWin,0.995,0.9964028776978417,138,61,0,1,0.0050000000000000044,True,0.00017499923706054688,0.37232136726379395,5600
17,MLP-RetrainWin,0.705,0.6751662971175165,99,42,35,24,0.29500000000000004,True,0.00017452239990234375,1.2667574882507324,5600
18,MLP-RetrainWin,0.98,0.9696969696969697,134,62,4,0,0.020000000000000018,True,0.00017523765563964844,1.3208670616149902,5600
19,MLP-RetrainWin,1.0,1.0,118,82,0,0,0.0,True,0.00017595291137695312,1.863067626953125,5600
20,MLP-RetrainWin,0.99,0.9846153846153847,135,63,2,0,0.010000000000000009,True,0.0001747608184814453,1.6830317974090576,5600
21,MLP-RetrainWin,0.99,0.988095238095238,139,59,1,1,0.010000000000000009,True,0.00023055076599121094,0.8420929908752441,5600
22,MLP-RetrainWin,0.98,0.9735413839891451,133,63,3,1,0.020000000000000018,True,0.0001766681671142578,1.0277435779571533,5600
23,MLP-RetrainWin,0.975,0.9706272817789579,129,66,3,2,0.025000000000000022,True,0.00017452239990234375,1.2307171821594238,5600
24,MLP-RetrainWin,0.965,0.9453125,136,57,7,0,0.03500000000000003,True,0.00017499923706054688,1.4925909042358398,5600
25,MLP-RetrainWin,0.99,0.9895386546709907,120,78,1,1,0.010000000000000009,True,0.00017905235290527344,1.1760423183441162,5600
26,MLP-RetrainWin,0.025,0.02887869854787642,3,2,127,68,0.975,True,0.0001785755157470703,0.46789073944091797,5600
27,MLP-RetrainWin,0.03,0.039560439560439545,5,1,129,65,0.97,True,0.00017595291137695312,1.1203179359436035,5600
28,MLP-RetrainWin,0.035,0.04790552584670232,6,1,131,62,0.965,True,0.0001780986785888672,0.3877267837524414,5600
29,MLP-RetrainWin,0.245,0.20400000000000001,3,46,79,72,0.755,True,0.00017595291137695312,0.9162733554840088,5600
30,MLP-RetrainWin,0.96,0.9344262295081966,53,139,0,8,0.040000000000000036,True,0.00018095970153808594,0.6149919033050537,5600
31,MLP-RetrainWin,0.975,0.9750492789708476,79,116,3,2,0.025000000000000022,True,0.0001766681671142578,0.48965883255004883,5600
32,MLP-RetrainWin,0.735,0.6837194337194337,36,111,15,38,0.265,True,0.00017452239990234375,1.394120454788208,5600
33,MLP-RetrainWin,0.965,0.9661917684305744,64,129,5,2,0.03500000000000003,True,0.00017523765563964844,0.38626861572265625,5600
34,MLP-RetrainWin,0.76,0.753880266075388,56,96,27,21,0.24,True,0.00017595291137695312,1.4417049884796143,5600
35,MLP-RetrainWin,0.99,0.9927007299270073,63,135,2,0,0.010000000000000009,True,0.00017571449279785156,1.0010433197021484,5600
36,MLP-RetrainWin,1.0,1.0,71,129,0,0,0.0,True,0.00017404556274414062,1.1606042385101318,5600
37,MLP-RetrainWin,0.975,0.9655270655270655,61,134,1,4,0.025000000000000022,True,0.0001761913299560547,1.1309404373168945,5600
38,MLP-RetrainWin,0.975,0.9737964313769498,65,130,3,2,0.025000000000000022,True,0.00017547607421875,0.6727011203765869,5600
39,MLP-RetrainWin,0.975,0.9774816176470589,63,132,4,1,0.025000000000000022,True,0.00018072128295898438,0.8349945545196533,5600
40,MLP-RetrainWin,0.955,0.9634146341463415,77,114,9,0,0.04500000000000004,True,0.00018024444580078125,1.3901805877685547,5600
41,MLP-RetrainWin,0.995,0.9959016393442622,78,121,1,0,0.0050000000000000044,True,0.0001747608184814453,1.7808964252471924,5600
42,MLP-RetrainWin,0.995,0.9957983193277311,81,118,1,0,0.0050000000000000044,True,0.00017452239990234375,1.7106289863586426,5600
43,MLP-RetrainWin,0.99,0.9921875,72,126,2,0,0.010000000000000009,True,0.00017571449279785156,1.6367156505584717,5600
44,MLP-RetrainWin,0.985,0.9805194805194806,74,123,0,3,0.015000000000000013,True,0.00017595291137695312,1.8419075012207031,5600
45,MLP-RetrainWin,0.995,0.995575221238938,87,112,1,0,0.0050000000000000044,True,0.00017452239990234375,1.3477058410644531,5600
46,MLP-RetrainWin,0.995,0.99,49,150,0,1,0.0050000000000000044,True,0.00017380714416503906,1.8740410804748535,5600
47,MLP-RetrainWin,0.975,0.970879120879121,67,128,2,3,0.025000000000000022,True,0.00017881393432617188,0.25684213638305664,5600
48,MLP-RetrainWin,0.695,0.6210830876733268,26,113,16,45,0.30500000000000005,True,0.00017499923706054688,0.8693056106567383,5600
49,MLP-RetrainWin,0.955,0.9405381944444444,64,127,1,8,0.04500000000000004,True,0.0001819133758544922,1.0838966369628906,5600
50,MLP-RetrainWin,0.975,0.9725725094577553,75,120,2,3,0.025000000000000022,True,0.00017547607421875,1.466226577758789,5600
51,MLP-RetrainWin,0.015,0.012711864406779662,3,0,82,115,0.985,True,0.0001804828643798828,1.1698834896087646,5600
52,MLP-RetrainWin,0.005,0.007575757575757569,0,1,65,134,0.995,True,0.00018167495727539062,1.4433269500732422,5600
53,MLP-RetrainWin,0.035,0.043999999999999984,1,6,69,124,0.965,True,0.00017547607421875,0.6695692539215088,5600
54,MLP-RetrainWin,0.15,0.2054794520547945,0,30,43,127,0.85,True,0.00017523765563964844,0.8100645542144775,5600
55,MLP-RetrainWin,0.95,0.9315068493150684,127,63,10,0,0.050000000000000044,True,0.00017309188842773438,0.9834229946136475,5600
56,MLP-RetrainWin,0.95,0.927065527065527,134,56,9,1,0.050000000000000044,True,0.0001747608184814453,1.4964964389801025,5600
57,MLP-RetrainWin,0.955,0.9488438390877415,120,71,6,3,0.04500000000000004,True,0.00017547607421875,0.19734907150268555,5600
58,MLP-RetrainWin,0.69,0.5,138,0,62,0,0.31000000000000005,True,0.00017380714416503906,1.0353295803070068,5600
59,MLP-RetrainWin,0.975,0.9675324675324675,123,72,5,0,0.025000000000000022,True,0.00017404556274414062,1.167027473449707,5600
60,MLP-RetrainWin,0.965,0.9567901234567902,119,74,7,0,0.03500000000000003,True,0.00017523765563964844,1.1131441593170166,5600
61,MLP-RetrainWin,0.965,0.9627896613190731,128,65,3,4,0.03500000000000003,True,0.00017499923706054688,0.7604453563690186,5600
62,MLP-RetrainWin,0.95,0.9384191176470589,132,58,6,4,0.050000000000000044,True,0.00017452239990234375,1.3570423126220703,5600
63,MLP-RetrainWin,0.985,0.988,122,75,0,3,0.015000000000000013,True,0.0001766681671142578,1.4167439937591553,5600
64,MLP-RetrainWin,0.98,0.9705882352941176,132,64,4,0,0.020000000000000018,True,0.0001747608184814453,0.3500711917877197,5600
65,MLP-RetrainWin,0.725,0.7159340659340659,97,48,22,33,0.275,True,0.00018095970153808594,0.8181490898132324,5600
66,MLP-RetrainWin,0.995,0.9934210526315789,124,75,1,0,0.0050000000000000044,True,0.00017595291137695312,1.8575177192687988,5600
67,MLP-RetrainWin,0.995,0.9931506849315068,127,72,1,0,0.0050000000000000044,True,0.00017499923706054688,1.1430490016937256,5600
68,MLP-RetrainWin,0.995,0.9913793103448275,142,57,1,0,0.0050000000000000044,True,0.0001842975616455078,1.623213291168213,5600
69,MLP-RetrainWin,0.97,0.967032967032967,127,67,3,3,0.030000000000000027,True,0.0001747608184814453,1.7486612796783447,5600
70,MLP-RetrainWin,0.98,0.9813368055555556,125,71,1,3,0.020000000000000018,True,0.00017523765563964844,1.199568748474121,5600
71,MLP-RetrainWin,0.995,0.9928571428571429,130,69,1,0,0.0050000000000000044,True,0.00017452239990234375,1.356574296951294,5600
72,MLP-RetrainWin,1.0,1.0,121,79,0,0,0.0,True,0.00017690658569335938,2.0511221885681152,5600
73,MLP-RetrainWin,0.985,0.9878048780487805,120,77,0,3,0.015000000000000013,True,0.00017571449279785156,1.1602380275726318,5600
74,MLP-RetrainWin,0.98,0.9813333333333334,122,74,1,3,0.020000000000000018,True,0.00022864341735839844,2.3500378131866455,5600
75,MLP-RetrainWin,0.99,0.989491382934006,121,77,1,1,0.010000000000000009,True,0.00017642974853515625,1.755457878112793,5600
76,MLP-RetrainWin,0.01,0.008130081300812997,0,2,121,77,0.99,True,0.0001761913299560547,1.802358627319336,5600
77,MLP-RetrainWin,0.015,0.014606977721731827,1,2,120,77,0.985,True,0.00017547607421875,1.153315544128418,5600
78,MLP-RetrainWin,0.03,0.029213955443463654,2,4,118,76,0.97,True,0.0001780986785888672,0.452359676361084,5600
79,MLP-RetrainWin,0.27,0.29083618351220664,21,33,106,40,0.73,True,0.00017714500427246094,0.1970531940460205,5600
80,MLP-RetrainWin,0.65,0.5,0,130,0,70,0.35,True,0.00017976760864257812,0.8576507568359375,5600
81,MLP-RetrainWin,0.96,0.9590017825311944,65,127,5,3,0.040000000000000036,True,0.00017404556274414062,0.4096710681915283,5600
82,MLP-RetrainWin,0.985,0.9810126582278481,76,121,0,3,0.015000000000000013,True,0.0001747608184814453,1.2385835647583008,5600
83,MLP-RetrainWin,0.995,0.99375,79,120,0,1,0.0050000000000000044,True,0.0001747608184814453,1.4449138641357422,5600
84,MLP-RetrainWin,0.995,0.9928571428571429,69,130,0,1,0.0050000000000000044,True,0.0001747608184814453,1.5065860748291016,5600
85,MLP-RetrainWin,0.975,0.9796747967479675,77,118,5,0,0.025000000000000022,True,0.00017571449279785156,1.407210350036621,5600
86,MLP-RetrainWin,0.995,0.9935064935064934,76,123,0,1,0.0050000000000000044,True,0.00017452239990234375,1.6608943939208984,5600
87,MLP-RetrainWin,0.98,0.9836065573770492,78,118,4,0,0.020000000000000018,True,0.00017523765563964844,0.2347579002380371,5600
88,MLP-RetrainWin,0.76,0.73046875,45,107,21,27,0.24,True,0.0001742839813232422,0.9445247650146484,5600
89,MLP-RetrainWin,0.99,0.9890817774866252,70,128,1,1,0.010000000000000009,True,0.00017547607421875,0.4705824851989746,5600
90,MLP-RetrainWin,0.975,0.970879120879121,67,128,2,3,0.025000000000000022,True,0.00017499923706054688,1.916057825088501,5600
91,MLP-RetrainWin,0.985,0.9852468887996789,93,104,2,1,0.015000000000000013,True,0.00017523765563964844,0.30376768112182617,5600
92,MLP-RetrainWin,0.75,0.7338070229636494,53,97,20,30,0.25,True,0.00017404556274414062,0.9846570491790771,5600
93,MLP-RetrainWin,0.955,0.9587290818634102,64,127,7,2,0.04500000000000004,True,0.0001742839813232422,1.3662633895874023,5600
94,MLP-RetrainWin,0.98,0.9852941176470588,64,132,4,0,0.020000000000000018,True,0.0001747608184814453,1.0296545028686523,5600
95,MLP-RetrainWin,0.96,0.9466666666666667,67,125,0,8,0.040000000000000036,True,0.0001742839813232422,0.7214007377624512,5600
96,MLP-RetrainWin,0.995,0.9958677685950413,79,120,1,0,0.0050000000000000044,True,0.00017905235290527344,1.435668706893921,5600
97,MLP-RetrainWin,0.995,0.996031746031746,74,125,1,0,0.0050000000000000044,True,0.0001742839813232422,1.5242385864257812,5600
98,MLP-RetrainWin,0.99,0.9888591800356507,67,131,1,1,0.010000000000000009,True,0.00017452239990234375,0.832827091217041,5600
99,MLP-RetrainWin,0.975,0.9658307210031347,52,143,2,3,0.025000000000000022,True,0.00017452239990234375,1.2033512592315674,5600
0,MLP-RetrainOne,0.985,0.9797297297297297,126,71,3,0,0.015000000000000013,True,0.0005085468292236328,0.5266561508178711,800
1,MLP-RetrainOne,0.985,0.982364361988998,126,71,2,1,0.015000000000000013,True,0.00017952919006347656,0.44928503036499023,800
2,MLP-RetrainOne,0.98,0.9787775891341257,122,74,2,2,0.020000000000000018,True,0.00017499923706054688,0.3192563056945801,800
3,MLP-RetrainOne,0.975,0.9642857142857143,130,65,5,0,0.025000000000000022,True,0.0001766681671142578,0.3416304588317871,800
4,MLP-RetrainOne,0.98,0.9768277140539914,135,61,2,2,0.020000000000000018,True,0.00017952919006347656,0.34058189392089844,800
5,MLP-RetrainOne,0.965,0.9573170731707318,118,75,7,0,0.03500000000000003,True,0.00017499923706054688,0.3723125457763672,800
6,MLP-RetrainOne,0.95,0.9432884536923705,113,77,9,1,0.050000000000000044,True,0.00017595291137695312,0.24762272834777832,800
7,MLP-RetrainOne,0.975,0.9630952380952381,139,56,4,1,0.025000000000000022,True,0.00017380714416503906,0.37082719802856445,800
8,MLP-RetrainOne,0.965,0.9581196581196582,132,61,4,3,0.03500000000000003,True,0.00017905235290527344,0.4707810878753662,800
9,MLP-RetrainOne,0.985,0.9788732394366197,129,68,3,0,0.015000000000000013,True,0.0001742839813232422,0.2845427989959717,800
10,MLP-RetrainOne,0.99,0.9921875,126,72,0,2,0.010000000000000009,True,0.0001742839813232422,0.5114054679870605,800
11,MLP-RetrainOne,0.97,0.9622479622479623,125,69,5,1,0.030000000000000027,True,0.00018262863159179688,0.4262542724609375,800
12,MLP-RetrainOne,0.96,0.9581801470588236,131,61,3,5,0.040000000000000036,True,0.0001761913299560547,0.39866137504577637,800
